date,datetime,narrow_bands,open,close,trend,call_strike,put_strike,call_p,put_p,c_dist_p,p_dist_p,final_signal,temp_signal,high,low,volume,wap,count,SMA5,SMA50,RSI,ATR,ATR_percent,ATR_up,ATR_down,MACD,MACDSignal,MACDHist,bb_up,bb_mid,bb_low,band_width,tech_signal,minutes_since_open,remaining_intervals,SellCall_profit,SellPut_profit,SellIronCondor_profit,day,day_high,day_low,day_high_remaining_2,day_low_remaining_2,new_day,day_group,day_high_remaining,day_low_remaining,date_num,x
20250212 18:35:00 Europe/Berlin,2025-02-12 18:35:00+01:00,False,6054.94,6052.8,DOWN,6100.0,6005.0,0.8575,0.8606,0.78,0.79,StrategyEnum.Hold,StrategyEnum.Hold,6055.69,6052.02,0,0,286,6054.89,6044.6,59.03,5.55,0.09174179441697736,6058.352947332471,6047.24705266753,4.361550960255045,2.425707220263296,1.9358437399917485,6065.57,6041.95,6018.33,47.2,StrategyEnum.Hold,185,41,,,,884,6055.69,6052.02,6055.69,6052.02,False,11,6063.0,6043.22,2025-02-12 18:35,895
20250212 18:40:00 Europe/Berlin,2025-02-12 18:40:00+01:00,False,6052.75,6049.97,DOWN,6095.0,6005.0,0.8493,0.8489,0.74,0.74,StrategyEnum.Hold,StrategyEnum.Hold,6052.75,6048.97,0,0,282,6053.98,6044.14,55.21,5.43,0.08975052216565937,6055.399879665866,6044.540120334134,4.046078590297839,2.749781494270205,1.2962970960276339,6066.34,6042.55,6018.75,47.6,StrategyEnum.Hold,190,40,,,,885,6052.75,6048.97,6052.75,6048.97,False,11,6063.0,6043.22,2025-02-12 18:40,896
20250212 18:45:00 Europe/Berlin,2025-02-12 18:45:00+01:00,False,6049.99,6056.26,UP,6100.0,6010.0,0.845,0.8586,0.72,0.76,StrategyEnum.Hold,StrategyEnum.Hold,6058.6,6049.9,0,0,283,6054.05,6043.84,61.22,5.66,0.09351414387315815,6061.923459689733,6050.596540310267,4.254570852122924,3.050739365840749,1.2038314862821755,6067.8,6043.7,6019.6,48.2,StrategyEnum.Hold,195,39,,,,886,6058.6,6049.9,6058.6,6049.9,False,11,6063.0,6043.22,2025-02-12 18:45,897
20250212 18:50:00 Europe/Berlin,2025-02-12 18:50:00+01:00,False,6056.23,6059.93,UP,6105.0,6015.0,0.8553,0.8545,0.74,0.74,StrategyEnum.Hold,StrategyEnum.Hold,6060.08,6055.54,0,0,280,6054.79,6043.57,64.24,5.58,0.09213328485704197,6065.513212569038,6054.346787430963,4.6621978851526364,3.3730310697031265,1.28916681544951,6069.21,6045.32,6021.44,47.8,StrategyEnum.Hold,200,38,,,,887,6060.08,6055.54,6060.08,6055.54,False,11,6063.0,6043.22,2025-02-12 18:50,898
20250212 18:55:00 Europe/Berlin,2025-02-12 18:55:00+01:00,False,6059.98,6061.91,UP,6105.0,6015.0,0.8476,0.868,0.71,0.77,StrategyEnum.Hold,StrategyEnum.Hold,6062.76,6059.39,0,0,278,6056.17,6043.38,65.79,5.43,0.08949532337107018,6067.335125956963,6056.484874043037,5.086382051940745,3.71570126615065,1.3706807857900953,6070.48,6047.05,6023.63,46.8,StrategyEnum.Hold,205,37,,,,888,6062.76,6059.39,6062.76,6059.39,False,11,6063.0,6043.22,2025-02-12 18:55,899
20250212 19:00:00 Europe/Berlin,2025-02-12 19:00:00+01:00,False,6061.84,6057.7,UP,6100.0,6015.0,0.8466,0.8488,0.7,0.7,StrategyEnum.Hold,StrategyEnum.Hold,6063.0,6057.52,0,0,281,6057.15,6043.14,59.86,5.43,0.08962222512613424,6063.129045531466,6052.270954468534,5.024915150684137,3.9775440430573474,1.0473711076267898,6070.06,6048.73,6027.4,42.7,StrategyEnum.Hold,210,36,,,,889,6063.0,6057.52,6063.0,6057.52,False,11,6063.0,6043.22,2025-02-12 19:00,900
20250212 19:05:00 Europe/Berlin,2025-02-12 19:05:00+01:00,False,6057.77,6056.42,DOWN,6100.0,6015.0,0.8572,0.8449,0.72,0.68,StrategyEnum.Hold,StrategyEnum.Hold,6059.21,6055.12,0,0,278,6058.44,6042.85,58.14,5.33,0.08806191482881683,6061.753399422076,6051.086600577924,4.817385069634838,4.145512248372846,0.6718728212619922,6068.62,6050.35,6032.09,36.5,StrategyEnum.Hold,215,35,,,,890,6059.21,6055.12,6059.21,6055.12,False,11,6059.31,6043.22,2025-02-12 19:05,901
20250212 19:10:00 Europe/Berlin,2025-02-12 19:10:00+01:00,False,6056.41,6057.91,DOWN,6100.0,6015.0,0.8523,0.8569,0.69,0.71,StrategyEnum.Hold,StrategyEnum.Hold,6057.91,6055.32,0,0,279,6058.77,6042.59,59.59,5.14,0.08480552402559005,6063.047442320499,6052.772557679501,4.718751700497705,4.260160138797818,0.4585915616998877,6067.04,6051.88,6036.73,30.3,StrategyEnum.Hold,220,34,,,,891,6057.91,6055.32,6057.91,6055.32,False,11,6059.31,6043.22,2025-02-12 19:10,902
20250212 19:15:00 Europe/Berlin,2025-02-12 19:15:00+01:00,True,6057.95,6054.71,DOWN,6095.0,6015.0,0.8454,0.8419,0.67,0.66,StrategyEnum.Hold,StrategyEnum.Hold,6058.16,6054.47,0,0,279,6057.73,6042.35,55.17,5.03,0.08314276956815639,6059.74405358332,6049.67594641668,4.332429240912461,4.274613959220746,0.057815281691715015,6065.01,6053.04,6041.07,23.9,StrategyEnum.Hold,225,33,,,,892,6058.16,6054.47,6058.16,6054.47,False,11,6059.31,6043.22,2025-02-12 19:15,903
20250212 19:20:00 Europe/Berlin,2025-02-12 19:20:00+01:00,True,6054.73,6054.57,DOWN,6095.0,6015.0,0.85,0.8448,0.67,0.65,StrategyEnum.Hold,StrategyEnum.Hold,6055.53,6052.7,0,0,286,6056.26,6042.09,54.98,4.88,0.08054446780715288,6059.446621184511,6049.693378815488,3.96921444504369,4.213534056385335,-0.24431961134164482,6063.89,6053.82,6043.76,20.1,StrategyEnum.Hold,230,32,,,,893,6055.53,6052.7,6055.53,6052.7,False,11,6059.31,6043.22,2025-02-12 19:20,904
20250212 19:25:00 Europe/Berlin,2025-02-12 19:25:00+01:00,True,6054.46,6053.11,DOWN,6095.0,6010.0,0.8624,0.8693,0.69,0.71,StrategyEnum.Hold,StrategyEnum.Hold,6055.59,6050.09,0,0,278,6055.34,6041.83,52.9,4.92,0.0812995012937269,6058.0311482427605,6048.188851757239,3.522943998765186,4.075416044861305,-0.5524720460961188,6061.92,6054.54,6047.15,14.8,StrategyEnum.Hold,235,31,,,,894,6055.59,6050.09,6055.59,6050.09,False,11,6059.31,6043.22,2025-02-12 19:25,905
20250212 19:30:00 Europe/Berlin,2025-02-12 19:30:00+01:00,True,6053.26,6054.14,DOWN,6095.0,6015.0,0.8603,0.85,0.67,0.65,StrategyEnum.Hold,StrategyEnum.Hold,6054.94,6052.47,0,0,280,6054.89,6041.59,54.21,4.75,0.07839373099103447,6058.886066225421,6049.39393377458,3.2153196434319398,3.9033967645754317,-0.688077121143492,6060.8,6055.02,6049.24,11.6,StrategyEnum.Hold,240,30,,,,895,6054.94,6052.47,6054.94,6052.47,False,11,6059.31,6043.22,2025-02-12 19:30,906
20250212 19:35:00 Europe/Berlin,2025-02-12 19:35:00+01:00,True,6054.18,6054.18,UP,6095.0,6015.0,0.8642,0.8543000000000001,0.67,0.65,StrategyEnum.Hold,StrategyEnum.Hold,6054.84,6052.88,0,0,282,6054.14,6041.3,54.27,4.55,0.07510614971859823,6058.727061495034,6049.632938504967,2.940852474514031,3.7108879065631517,-0.7700354320491205,6060.75,6055.14,6049.53,11.2,StrategyEnum.Hold,245,29,,,,896,6054.84,6052.88,6054.84,6052.88,False,11,6059.31,6043.22,2025-02-12 19:35,907
20250212 19:40:00 Europe/Berlin,2025-02-12 19:40:00+01:00,True,6054.17,6047.28,DOWN,6085.0,6010.0,0.8496,0.8468,0.62,0.62,StrategyEnum.Hold,StrategyEnum.Hold,6054.25,6047.23,0,0,274,6052.66,6041.96,44.63,4.72,0.07811280376754394,6052.003699959674,6042.556300040325,2.14187275556651,3.3970848763638233,-1.2552121207973133,6061.32,6054.94,6048.55,12.8,StrategyEnum.Hold,250,28,,,,897,6054.25,6047.23,6054.25,6047.23,False,11,6059.31,6043.22,2025-02-12 19:40,908
20250212 19:45:00 Europe/Berlin,2025-02-12 19:45:00+01:00,True,6047.33,6048.97,DOWN,6085.0,6010.0,0.8429,0.8618,0.6,0.64,StrategyEnum.Hold,StrategyEnum.Hold,6050.4,6047.15,0,0,284,6051.54,6042.56,47.11,4.62,0.0763507783447443,6053.58843567684,6044.35156432316,1.6262975027657376,3.042927401644206,-1.4166298988784685,6061.53,6054.83,6048.12,13.4,StrategyEnum.Hold,255,27,,,,898,6050.4,6047.15,6050.4,6047.15,False,11,6059.31,6043.22,2025-02-12 19:45,909
20250212 19:50:00 Europe/Berlin,2025-02-12 19:50:00+01:00,True,6048.91,6050.94,DOWN,6090.0,6015.0,0.8668,0.8468,0.65,0.59,StrategyEnum.Hold,StrategyEnum.Hold,6052.38,6048.63,0,0,273,6051.1,6043.09,49.92,4.56,0.07530077239347586,6055.496404557065,6046.383595442934,1.3609744699142539,2.7065368152982154,-1.3455623453839616,6061.54,6054.62,6047.71,13.8,StrategyEnum.Hold,260,26,,,,899,6052.38,6048.63,6052.38,6048.63,False,11,6059.31,6043.22,2025-02-12 19:50,910
20250212 19:55:00 Europe/Berlin,2025-02-12 19:55:00+01:00,True,6050.85,6049.47,DOWN,6085.0,6015.0,0.8488,0.8415,0.59,0.57,StrategyEnum.Hold,StrategyEnum.Hold,6052.01,6049.05,0,0,281,6050.17,6043.49,47.87,4.44,0.07343412993423423,6053.912375660133,6045.0276243398675,1.0203256610420794,2.369294584446988,-1.3489689234049087,6061.64,6054.37,6047.1,14.5,StrategyEnum.Hold,265,25,,,,900,6052.01,6049.05,6052.01,6049.05,False,11,6059.31,6043.22,2025-02-12 19:55,911
20250212 20:00:00 Europe/Berlin,2025-02-12 20:00:00+01:00,True,6049.41,6045.99,DOWN,6080.0,6010.0,0.8433,0.857,0.56,0.6,StrategyEnum.Hold,StrategyEnum.Hold,6049.61,6045.87,0,0,285,6048.53,6043.73,43.34,4.39,0.07264659667189394,6050.382205970122,6041.597794029877,0.46420108815345884,1.9882758851882822,-1.5240747970348234,6061.97,6053.88,6045.78,16.2,StrategyEnum.Hold,270,24,,,,901,6049.61,6045.87,6049.61,6045.87,False,11,6059.31,6043.22,2025-02-12 20:00,912
20250212 20:05:00 Europe/Berlin,2025-02-12 20:05:00+01:00,True,6046.09,6047.16,DOWN,6085.0,6010.0,0.874,0.8697,0.63,0.61,StrategyEnum.Hold,StrategyEnum.Hold,6047.62,6043.22,0,0,279,6048.51,6044.04,45.22,4.39,0.07264174730853486,6051.552762686542,6042.767237313457,0.11653424514224753,1.6139275571790752,-1.4973933120368277,6061.94,6053.42,6044.9,17.0,StrategyEnum.Hold,275,23,,,,902,6047.62,6043.22,6047.62,6043.22,False,11,6059.31,6043.22,2025-02-12 20:05,913
20250212 20:10:00 Europe/Berlin,2025-02-12 20:10:00+01:00,True,6047.1,6044.44,DOWN,6080.0,6010.0,0.8646,0.8569,0.59,0.57,StrategyEnum.Hold,StrategyEnum.Hold,6047.11,6043.41,0,0,273,6047.6,6044.58,41.76,4.35,0.07191486830997501,6048.786851066075,6040.093148933925,-0.37416238964033255,1.2163095678151936,-1.5904719574555262,6062.22,6052.89,6043.56,18.7,StrategyEnum.Hold,280,22,,,,903,6047.11,6043.41,6047.11,6043.41,False,11,6059.31,6043.39,2025-02-12 20:10,914
20250212 20:15:00 Europe/Berlin,2025-02-12 20:15:00+01:00,True,6044.45,6044.75,DOWN,6080.0,6010.0,0.8681,0.8646,0.58,0.57,StrategyEnum.Hold,StrategyEnum.Hold,6045.12,6043.64,0,0,287,6046.36,6045.06,42.3,4.14,0.0685235285152765,6048.892075989927,6040.607924010073,-0.7296180164394173,0.8271240509642714,-1.5567420674036887,6062.47,6052.49,6042.51,20.0,StrategyEnum.Hold,285,21,,,,904,6045.12,6043.64,6045.12,6043.64,False,11,6059.31,6043.39,2025-02-12 20:15,915
20250212 20:20:00 Europe/Berlin,2025-02-12 20:20:00+01:00,True,6044.66,6048.04,UP,6080.0,6015.0,0.8502,0.8582,0.53,0.55,StrategyEnum.Hold,StrategyEnum.Hold,6049.18,6044.15,0,0,275,6046.08,6045.69,47.85,4.21,0.06953490938393021,6052.2454991335035,6043.8345008664965,-0.7373440144565393,0.5142304378801092,-1.2515744523366485,6062.51,6052.39,6042.28,20.2,StrategyEnum.Hold,290,20,,,,905,6049.18,6044.15,6049.18,6044.15,False,11,6059.31,6043.39,2025-02-12 20:20,916
20250212 20:25:00 Europe/Berlin,2025-02-12 20:25:00+01:00,True,6048.03,6048.24,UP,6080.0,6015.0,0.8549,0.8658,0.53,0.55,StrategyEnum.Hold,StrategyEnum.Hold,6049.93,6044.97,0,0,282,6046.53,6046.05,48.18,4.26,0.07042366130542596,6052.499392052539,6043.98060794746,-0.7190399500605054,0.2675763602919863,-0.9866163103524916,6062.1,6051.99,6041.89,20.2,StrategyEnum.Hold,295,19,,,,906,6049.93,6044.97,6049.93,6044.97,False,11,6059.31,6043.39,2025-02-12 20:25,917
20250212 20:30:00 Europe/Berlin,2025-02-12 20:30:00+01:00,True,6048.2,6051.55,UP,6085.0,6020.0,0.8737,0.8597,0.55,0.52,StrategyEnum.Hold,StrategyEnum.Hold,6051.78,6047.99,0,0,276,6047.4,6046.32,53.38,4.23,0.06983110192903447,6055.775864048786,6047.324135951214,-0.4324593873561753,0.12756921076235397,-0.5600285981185292,6061.0,6051.57,6042.15,18.9,StrategyEnum.Hold,300,18,,,,907,6051.78,6047.99,6051.78,6047.99,False,11,6059.31,6043.39,2025-02-12 20:30,918
20250212 20:35:00 Europe/Berlin,2025-02-12 20:35:00+01:00,True,6051.62,6052.36,UP,6085.0,6020.0,0.8746,0.8725,0.54,0.53,StrategyEnum.Hold,StrategyEnum.Hold,6053.24,6051.08,0,0,278,6048.99,6046.71,54.58,4.08,0.06738367068409698,6056.438302331016,6048.281697668984,-0.1383867597405697,0.07437801666176924,-0.21276477640233893,6059.26,6051.1,6042.93,16.3,StrategyEnum.Hold,305,17,,,,908,6053.24,6051.08,6053.24,6051.08,False,11,6059.31,6043.39,2025-02-12 20:35,919
20250212 20:40:00 Europe/Berlin,2025-02-12 20:40:00+01:00,True,6052.31,6053.1,UP,6085.0,6025.0,0.8763,0.8459,0.53,0.46,StrategyEnum.Hold,StrategyEnum.Hold,6053.37,6052.12,0,0,278,6050.66,6047.04,55.7,3.88,0.06403794313564024,6056.976280735944,6049.223719264057,0.15262041870209941,0.09002649706983527,0.06259392163226414,6058.52,6050.87,6043.21,15.3,StrategyEnum.Hold,310,16,,,,909,6053.37,6052.12,6053.37,6052.12,False,11,6059.31,6043.39,2025-02-12 20:40,920
20250212 20:45:00 Europe/Berlin,2025-02-12 20:45:00+01:00,True,6053.15,6059.09,UP,6090.0,6030.0,0.8762,0.8618,0.51,0.48,StrategyEnum.Hold,StrategyEnum.Hold,6059.31,6052.61,0,0,285,6052.87,6047.31,63.55,4.08,0.06730342294124016,6063.16797496909,6055.01202503091,0.8567129896337065,0.2433637955826095,0.6133491940510969,6059.12,6051.0,6042.88,16.2,StrategyEnum.Hold,315,15,,,,910,6059.31,6052.61,6059.31,6052.61,False,11,6059.31,6043.39,2025-02-12 20:45,921
20250212 20:50:00 Europe/Berlin,2025-02-12 20:50:00+01:00,True,6059.11,6057.72,UP,6085.0,6030.0,0.8547,0.8585,0.45,0.46,StrategyEnum.Hold,StrategyEnum.Hold,6059.11,6055.47,0,0,281,6054.76,6047.6,60.9,4.05,0.06680221341902147,6061.766691042727,6053.673308957274,1.2893016080024609,0.45255135806657976,0.8367502499358811,6059.07,6050.99,6042.91,16.2,StrategyEnum.Hold,320,14,,,,911,6059.11,6055.47,6059.11,6055.47,False,11,6059.11,6043.39,2025-02-12 20:50,922
20250212 20:55:00 Europe/Berlin,2025-02-12 20:55:00+01:00,True,6057.77,6055.93,UP,6085.0,6030.0,0.8788,0.8513999999999999,0.48,0.43,StrategyEnum.Hold,StrategyEnum.Hold,6058.51,6054.86,0,0,284,6055.64,6047.96,57.51,4.02,0.06635406895796854,6059.948355968247,6051.911644031754,1.4707393960916306,0.65618896567159,0.8145504304200406,6059.26,6051.05,6042.84,16.4,StrategyEnum.Hold,325,13,,,,912,6058.51,6054.86,6058.51,6054.86,False,11,6058.51,6043.39,2025-02-12 20:55,923
20250212 21:00:00 Europe/Berlin,2025-02-12 21:00:00+01:00,True,6055.98,6055.9,DOWN,6080.0,6030.0,0.8434,0.8608,0.4,0.43,StrategyEnum.Hold,StrategyEnum.Hold,6057.51,6054.74,0,0,277,6056.35,6048.26,57.45,3.93,0.06488197765485183,6059.8291876848,6051.9708123151995,1.5937377839554756,0.8436987293283671,0.7500390546271085,6059.46,6051.12,6042.77,16.7,StrategyEnum.Hold,330,12,,,,913,6057.51,6054.74,6057.51,6054.74,False,11,6057.59,6043.39,2025-02-12 21:00,924
20250212 21:05:00 Europe/Berlin,2025-02-12 21:05:00+01:00,True,6055.79,6056.07,DOWN,6080.0,6030.0,0.8522,0.8728,0.4,0.43,StrategyEnum.Hold,StrategyEnum.Hold,6056.71,6055.03,0,0,270,6056.94,6048.54,57.71,3.77,0.06222734251090527,6059.8385314216,6052.301468578399,1.6855030418664683,1.0120595918359874,0.6734434500304809,6059.85,6051.27,6042.68,17.2,StrategyEnum.Hold,335,11,,,,914,6056.71,6055.03,6056.71,6055.03,False,11,6057.59,6043.39,2025-02-12 21:05,925
20250212 21:10:00 Europe/Berlin,2025-02-12 21:10:00+01:00,True,6055.98,6055.37,DOWN,6080.0,6030.0,0.8706,0.8776,0.41,0.42,StrategyEnum.Hold,StrategyEnum.Hold,6057.59,6054.87,0,0,272,6056.2,6048.88,56.2,3.69,0.0609976982423424,6059.063636320057,6051.676363679942,1.682350431490704,1.1461177597669308,0.5362326717237733,6060.01,6051.33,6042.65,17.4,StrategyEnum.Hold,340,10,,,,915,6057.59,6054.87,6057.59,6054.87,False,11,6057.59,6043.39,2025-02-12 21:10,926
20250212 21:15:00 Europe/Berlin,2025-02-12 21:15:00+01:00,True,6055.3,6054.31,DOWN,6075.0,6030.0,0.8414,0.88,0.34,0.4,StrategyEnum.Hold,StrategyEnum.Hold,6055.47,6053.79,0,0,280,6055.52,6049.31,53.89,3.55,0.058632695622440355,6057.8598051543395,6050.760194845661,1.5761499483587613,1.2321241974852968,0.34402575087346454,6060.02,6051.33,6042.64,17.4,StrategyEnum.Hold,345,9,,,,916,6055.47,6053.79,6055.47,6053.79,False,11,6055.47,6043.39,2025-02-12 21:15,927
20250212 21:20:00 Europe/Berlin,2025-02-12 21:20:00+01:00,True,6054.37,6054.4,DOWN,6075.0,6030.0,0.8546,0.8945,0.34,0.4,StrategyEnum.Hold,StrategyEnum.Hold,6055.27,6053.85,0,0,281,6055.21,6049.84,54.06,3.4,0.056119123525755384,6057.797676214743,6051.0023237852565,1.4821621060373218,1.2821317791957019,0.20003032684161992,6060.27,6051.69,6043.11,17.2,StrategyEnum.Hold,350,8,,,,917,6055.27,6053.85,6055.27,6053.85,False,11,6055.29,6043.39,2025-02-12 21:20,928
20250212 21:25:00 Europe/Berlin,2025-02-12 21:25:00+01:00,True,6054.34,6050.99,DOWN,6070.0,6030.0,0.8514,0.8752,0.31,0.35,StrategyEnum.Hold,StrategyEnum.Hold,6055.29,6050.99,0,0,281,6054.23,6050.32,46.9,3.46,0.0572158921712026,6054.45212791369,6047.52787208631,1.1196113793630502,1.2496276992291715,-0.13001631986612128,6060.29,6051.79,6043.29,17.0,StrategyEnum.Hold,355,7,,,,918,6055.29,6050.99,6055.29,6050.99,False,11,6055.29,6043.39,2025-02-12 21:25,929
20250212 21:30:00 Europe/Berlin,2025-02-12 21:30:00+01:00,True,6051.02,6052.81,DOWN,6070.0,6035.0,0.8456,0.8542,0.28,0.29,StrategyEnum.Hold,StrategyEnum.Hold,6052.96,6050.28,0,0,282,6053.58,6050.89,50.66,3.41,0.05627570721930754,6056.216261634141,6049.40373836586,0.9679877458802366,1.1932997085593846,-0.225311962679148,6060.38,6051.88,6043.39,17.0,StrategyEnum.Hold,360,6,,,,919,6052.96,6050.28,6052.96,6050.28,False,11,6053.4,6043.39,2025-02-12 21:30,930
20250212 21:35:00 Europe/Berlin,2025-02-12 21:35:00+01:00,True,6052.82,6050.07,DOWN,6070.0,6030.0,0.9021,0.9036,0.33,0.33,StrategyEnum.Hold,StrategyEnum.Hold,6053.4,6049.61,0,0,282,6052.52,6051.41,45.45,3.43,0.05675424445364453,6053.5036715174165,6046.636328482583,0.6195876028850762,1.0785572874245228,-0.45896968453944664,6060.38,6051.91,6043.45,16.9,StrategyEnum.Hold,365,5,,,,920,6053.4,6049.61,6053.4,6049.61,False,11,6053.4,6043.39,2025-02-12 21:35,931
20250212 21:40:00 Europe/Berlin,2025-02-12 21:40:00+01:00,True,6050.16,6045.51,DOWN,6060.0,6030.0,0.8536,0.87,0.24,0.26,StrategyEnum.Hold,StrategyEnum.Hold,6051.35,6045.19,0,0,289,6050.76,6051.78,38.37,3.63,0.060018249348237324,6049.138409266173,6041.881590733828,-0.024196983255933446,0.8580064332884316,-0.8822034165443651,6060.43,6051.89,6043.35,17.1,StrategyEnum.Hold,370,4,,,,921,6051.35,6045.19,6051.35,6045.19,False,11,6052.77,6043.39,2025-02-12 21:40,932
20250212 21:45:00 Europe/Berlin,2025-02-12 21:45:00+01:00,True,6045.53,6046.3,DOWN,6060.0,6030.0,0.8746,0.9141,0.23,0.27,StrategyEnum.Hold,StrategyEnum.Hold,6047.24,6044.49,0,0,295,6049.14,6052.07,40.11,3.57,0.05897268986256541,6049.86566574716,6042.73433425284,-0.46529092415494233,0.5933469617997569,-1.0586378859546992,6060.49,6051.85,6043.21,17.3,StrategyEnum.Hold,375,3,,,,922,6047.24,6044.49,6047.24,6044.49,False,11,6052.77,6043.39,2025-02-12 21:45,933
20250212 21:50:00 Europe/Berlin,2025-02-12 21:50:00+01:00,True,6046.52,6047.59,DOWN,6060.0,6035.0,0.8987,0.9019,0.21,0.21,StrategyEnum.Hold,StrategyEnum.Hold,6049.67,6043.39,0,0,293,6048.46,6052.25,42.94,3.76,0.062166032505845355,6051.34954676522,6043.83045323478,-0.7026689015074226,0.334143789138321,-1.0368126906457436,6060.2,6052.0,6043.81,16.4,StrategyEnum.Hold,380,2,,,,923,6049.67,6043.39,6049.67,6043.39,False,11,6052.77,6043.39,2025-02-12 21:50,934
20250212 21:55:00 Europe/Berlin,2025-02-12 21:55:00+01:00,True,6047.74,6051.01,UP,6060.0,6040.0,0.904,0.9449,0.15,0.18,StrategyEnum.Hold,StrategyEnum.Hold,6052.77,6047.74,0,0,294,6048.1,6052.49,49.73,3.86,0.0638076570781024,6054.871007710562,6047.148992289439,-0.607820662663471,0.14575089877796257,-0.7535715614414336,6059.83,6052.32,6044.8,15.0,StrategyEnum.Hold,385,1,,,,924,6069.24,6047.74,6069.24,6047.74,False,11,6052.77,6047.74,2025-02-12 21:55,935
20250213 15:30:00 Europe/Berlin,2025-02-13 15:30:00+01:00,True,6060.59,6064.9,UP,6130.0,6000.0,0.857,0.8563000000000001,1.07,1.07,StrategyEnum.Hold,StrategyEnum.Hold,6069.24,6060.59,0,0,296,6051.06,6052.9,66.93,4.89,0.0805844169345643,6069.787364302664,6060.012635697335,0.581451554809064,0.23289102998418287,0.3485605248248811,6062.2,6053.16,6044.13,18.1,StrategyEnum.Hold,0,78,,,,924,6069.24,6047.74,6069.24,6060.59,True,12,6116.91,6050.95,2025-02-13 15:30,936
20250213 15:35:00 Europe/Berlin,2025-02-13 15:35:00+01:00,True,6064.65,6054.73,UP,6120.0,5990.0,0.8596,0.8576,1.08,1.07,StrategyEnum.Hold,StrategyEnum.Hold,6065.91,6050.95,0,0,296,6052.91,6052.96,52.71,5.61,0.09260261450214143,6060.336838281045,6049.123161718954,0.6953092573321555,0.3253746754537774,0.36993458187837813,6062.25,6053.49,6044.72,17.5,StrategyEnum.Hold,5,77,,,,925,6065.91,6050.95,6065.91,6050.95,False,12,6116.91,6050.95,2025-02-13 15:35,937
20250213 15:40:00 Europe/Berlin,2025-02-13 15:40:00+01:00,True,6054.87,6062.97,UP,6125.0,6000.0,0.8486,0.8522000000000001,1.02,1.04,StrategyEnum.Hold,StrategyEnum.Hold,6063.19,6053.32,0,0,292,6056.24,6053.19,60.11,5.91,0.0974992426549924,6068.8813498324,6057.058650167601,1.433912195123412,0.5470821793877043,0.8868300157357076,6063.69,6054.06,6044.42,19.3,StrategyEnum.Hold,10,76,,,,926,6063.19,6053.32,6063.19,6053.32,False,12,6116.91,6053.32,2025-02-13 15:40,938
20250213 15:45:00 Europe/Berlin,2025-02-13 15:45:00+01:00,True,6063.3,6059.33,UP,6120.0,5995.0,0.845,0.8591,1.0,1.06,StrategyEnum.Hold,StrategyEnum.Hold,6065.65,6058.12,0,0,294,6058.59,6053.35,55.94,6.03,0.09946590962224709,6065.356967701514,6053.303032298486,1.7058784603987078,0.778841435589905,0.9270370248088028,6064.27,6054.4,6044.54,19.7,StrategyEnum.Hold,15,75,,,,927,6065.65,6058.12,6065.65,6058.12,False,12,6116.91,6058.03,2025-02-13 15:45,939
20250213 15:50:00 Europe/Berlin,2025-02-13 15:50:00+01:00,True,6059.68,6061.79,UP,6125.0,6000.0,0.8564,0.8509,1.04,1.02,StrategyEnum.Hold,StrategyEnum.Hold,6062.81,6058.03,0,0,294,6060.74,6053.49,58.06,5.94,0.09795619082774325,6067.727898579977,6055.852101420023,2.0957565490298293,1.04222445827789,1.0535320907519394,6065.19,6054.84,6044.49,20.7,StrategyEnum.Hold,20,74,,,,928,6062.81,6058.03,6062.81,6058.03,False,12,6116.91,6058.03,2025-02-13 15:50,940
20250213 15:55:00 Europe/Berlin,2025-02-13 15:55:00+01:00,True,6061.88,6066.87,UP,6130.0,6005.0,0.8575,0.8527,1.04,1.02,StrategyEnum.Hold,StrategyEnum.Hold,6068.9,6061.25,0,0,293,6061.14,6053.73,62.1,6.06,0.09988991916012868,6072.93019153855,6060.809808461449,2.7825754897057777,1.3902946645634675,1.3922808251423102,6066.71,6055.23,6043.75,23.0,StrategyEnum.Hold,25,73,,,,929,6068.9,6061.25,6068.9,6061.25,False,12,6116.91,6061.25,2025-02-13 15:55,941
20250213 16:00:00 Europe/Berlin,2025-02-13 16:00:00+01:00,True,6067.45,6069.2,UP,6130.0,6010.0,0.85,0.8436,1.0,0.98,StrategyEnum.Hold,StrategyEnum.Hold,6075.51,6067.02,0,0,285,6064.03,6054.0,63.83,6.24,0.10288775409462252,6075.444463571511,6062.955536428489,3.474840181235777,1.8072037678979296,1.6676364133378474,6068.78,6055.8,6042.83,25.9,StrategyEnum.Hold,30,72,,,,930,6075.51,6067.02,6075.51,6067.02,False,12,6116.91,6061.95,2025-02-13 16:00,942
20250213 16:05:00 Europe/Berlin,2025-02-13 16:05:00+01:00,False,6069.21,6067.48,UP,6130.0,6005.0,0.8585,0.8584,1.03,1.03,StrategyEnum.Hold,StrategyEnum.Hold,6070.78,6061.95,0,0,294,6064.93,6054.22,61.6,6.43,0.10596070765745147,6073.909144744974,6061.050855255025,3.8404055072924166,2.213844115776827,1.6265613915155894,6070.32,6056.38,6042.44,27.9,StrategyEnum.Hold,35,71,,,,931,6070.78,6061.95,6070.78,6061.95,False,12,6116.91,6061.95,2025-02-13 16:05,943
